province,date_recovered,recovered
Quebec,25-11-2021,1855
Quebec,26-11-2021,760
Quebec,27-11-2021,732
Quebec,28-11-2021,785
Quebec,29-11-2021,758
Quebec,30-11-2021,714
Quebec,1/12/2021,660
Quebec,2/12/2021,722
Quebec,3/12/2021,925
Quebec,4/12/2021,983
Quebec,5/12/2021,1018
Quebec,6/12/2021,977
Quebec,7/12/2021,971
Quebec,8/12/2021,755
Quebec,9/12/2021,861
Quebec,10/12/2021,1102
Quebec,11/12/2021,1330
Quebec,12/12/2021,1348
Quebec,13-12-2021,1416
Quebec,14-12-2021,1374
Quebec,15-12-2021,1025
Quebec,16-12-2021,1305
Quebec,17-12-2021,1603
Quebec,18-12-2021,1705
Quebec,19-12-2021,1776
Quebec,20-12-2021,1974
Quebec,21-12-2021,1860
Quebec,22-12-2021,1516
Quebec,23-12-2021,1745
Quebec,24-12-2021,3017
Quebec,25-12-2021,3559
Quebec,26-12-2021,4046
Quebec,27-12-2021,4440
Quebec,28-12-2021,5162
Quebec,29-12-2021,4648
Quebec,30-12-2021,5528
Quebec,31-12-2021,9358
Quebec,1/1/2022,12065
Quebec,2/1/2022,13774
Quebec,3/1/2022,12544
Quebec,4/1/2022,0
Quebec,5/1/2022,9392
Quebec,6/1/2022,7699
Quebec,7/1/2022,9853
Quebec,8/1/2022,14712
Quebec,9/1/2022,17372
Quebec,10/1/2022,19451
Quebec,11/1/2022,17400
Quebec,12/1/2022,14450
Quebec,13-01-2022,11124
Quebec,14-01-2022,32624
Quebec,15-01-2022,19046
Quebec,16-01-2022,15399
Quebec,17-01-2022,10357
Quebec,18-01-2022,7704
Quebec,19-01-2022,5465
Quebec,20-01-2022,5822
Quebec,21-01-2022,7574
Quebec,22-01-2022,6405
Quebec,23-01-2022,6509
Quebec,24-01-2022,4374
Quebec,25-01-2022,4539
Quebec,26-01-2022,4384
Quebec,27-01-2022,3772
Quebec,28-01-2022,4487
Quebec,29-01-2022,4848
Quebec,30-01-2022,4098
Quebec,31-01-2022,3838
Quebec,1/2/2022,3859
Quebec,2/2/2022,3102
Quebec,3/2/2022,3344
Quebec,4/2/2022,4497
Quebec,5/2/2022,3957
Quebec,6/2/2022,3760
Quebec,7/2/2022,3645
Quebec,8/2/2022,3552
Quebec,9/2/2022,3015
Quebec,10/2/2022,3173
Quebec,11/2/2022,0
Quebec,12/2/2022,8022
Quebec,13-02-2022,3444
Quebec,14-02-2022,3011
Quebec,15-02-2022,3119
Quebec,16-02-2022,2512
Quebec,17-02-2022,2547
Quebec,18-02-2022,3489
Quebec,19-02-2022,3091
Quebec,20-02-2022,2551
Quebec,21-02-2022,2284
Quebec,22-02-2022,2305
Quebec,23-02-2022,1829
Quebec,24-02-2022,1846
Quebec,25-02-2022,2298
Quebec,26-02-2022,0
Quebec,27-02-2022,3986
Quebec,28-02-2022,1652
Quebec,1/3/2022,1486
Quebec,2/3/2022,1228
Quebec,3/3/2022,1384
Quebec,4/3/2022,2041
Quebec,5/3/2022,1537
Quebec,6/3/2022,1465
Quebec,7/3/2022,1241
Quebec,8/3/2022,1188
Quebec,9/3/2022,1053
Quebec,10/3/2022,980
Quebec,11/3/2022,1396
Quebec,12/3/2022,1194
Quebec,13-03-2022,1183
Quebec,14-03-2022,1061
Repatriated,12/2/2020,0
Repatriated,13-02-2020,0
Repatriated,14-02-2020,0
Repatriated,15-02-2020,0
Repatriated,16-02-2020,0
Repatriated,17-02-2020,0
Repatriated,18-02-2020,0
Repatriated,19-02-2020,0
Repatriated,20-02-2020,0
Repatriated,21-02-2020,0
Repatriated,22-02-2020,0
Repatriated,23-02-2020,0
Repatriated,24-02-2020,0
Repatriated,25-02-2020,0
Repatriated,26-02-2020,0
Repatriated,27-02-2020,0
Repatriated,28-02-2020,0
Repatriated,29-02-2020,0
Repatriated,1/3/2020,0
Repatriated,2/3/2020,0
Repatriated,3/3/2020,0
Repatriated,4/3/2020,0
Repatriated,5/3/2020,0
Repatriated,6/3/2020,0
Repatriated,7/3/2020,0
Repatriated,8/3/2020,0
Repatriated,9/3/2020,0
Repatriated,10/3/2020,0
Repatriated,11/3/2020,0
Repatriated,12/3/2020,0
Repatriated,13-03-2020,0
Repatriated,14-03-2020,0
Repatriated,15-03-2020,0
Repatriated,16-03-2020,0
Repatriated,17-03-2020,0
Repatriated,18-03-2020,0
Repatriated,19-03-2020,0
Repatriated,20-03-2020,0
Repatriated,21-03-2020,0
Repatriated,22-03-2020,0
Repatriated,23-03-2020,0
Repatriated,24-03-2020,0
Repatriated,25-03-2020,1
Repatriated,26-03-2020,0
Repatriated,27-03-2020,1
Repatriated,28-03-2020,2
Repatriated,29-03-2020,0
Repatriated,30-03-2020,4
Repatriated,31-03-2020,1
Repatriated,1/4/2020,0
Repatriated,2/4/2020,1
Repatriated,3/4/2020,2
Repatriated,4/4/2020,1
Repatriated,5/4/2020,0
Repatriated,6/4/2020,0
Repatriated,7/4/2020,0
Repatriated,8/4/2020,0
Repatriated,9/4/2020,0
Repatriated,10/4/2020,0
Repatriated,11/4/2020,0
Repatriated,12/4/2020,0
Repatriated,13-04-2020,0
Repatriated,14-04-2020,0
Repatriated,15-04-2020,0
Repatriated,16-04-2020,0
Repatriated,17-04-2020,0
Repatriated,18-04-2020,0
Repatriated,19-04-2020,0
Repatriated,20-04-2020,0
Repatriated,21-04-2020,0
Repatriated,22-04-2020,0
Repatriated,23-04-2020,0
Repatriated,24-04-2020,0
Repatriated,25-04-2020,0
Repatriated,26-04-2020,0
Repatriated,27-04-2020,0
Repatriated,28-04-2020,0
Repatriated,29-04-2020,0
Repatriated,30-04-2020,0
Repatriated,1/5/2020,0
Repatriated,2/5/2020,0
Repatriated,3/5/2020,0
Repatriated,4/5/2020,0
Repatriated,5/5/2020,0
Repatriated,6/5/2020,0
Repatriated,7/5/2020,0
Repatriated,8/5/2020,0
Repatriated,9/5/2020,0
Repatriated,10/5/2020,0
Repatriated,11/5/2020,0
Repatriated,12/5/2020,0
Repatriated,13-05-2020,0
Repatriated,14-05-2020,0
Repatriated,15-05-2020,0
Repatriated,16-05-2020,0
Repatriated,17-05-2020,0
Repatriated,18-05-2020,0
Repatriated,19-05-2020,0
Repatriated,20-05-2020,0
Repatriated,21-05-2020,0
Repatriated,22-05-2020,0
Repatriated,23-05-2020,0
Repatriated,24-05-2020,0
Repatriated,25-05-2020,0
Repatriated,26-05-2020,0
Repatriated,27-05-2020,0
Repatriated,28-05-2020,0
Repatriated,29-05-2020,0
Repatriated,30-05-2020,0
Repatriated,31-05-2020,0
Repatriated,1/6/2020,0
Repatriated,2/6/2020,0
Repatriated,3/6/2020,0
Repatriated,4/6/2020,0
Repatriated,5/6/2020,0
Repatriated,6/6/2020,0
Repatriated,7/6/2020,0
Repatriated,8/6/2020,0
Repatriated,9/6/2020,0
Repatriated,10/6/2020,0
Repatriated,11/6/2020,0
Repatriated,12/6/2020,0
Repatriated,13-06-2020,0
Repatriated,14-06-2020,0
Repatriated,15-06-2020,0
Repatriated,16-06-2020,0
Repatriated,17-06-2020,0
Repatriated,18-06-2020,0
Repatriated,19-06-2020,0
Repatriated,20-06-2020,0
Repatriated,21-06-2020,0
Repatriated,22-06-2020,0
Repatriated,23-06-2020,0
Repatriated,24-06-2020,0
Repatriated,25-06-2020,0
Repatriated,26-06-2020,0
Repatriated,27-06-2020,0
Repatriated,28-06-2020,0
Repatriated,29-06-2020,0
Repatriated,30-06-2020,0
Repatriated,1/7/2020,0
Repatriated,2/7/2020,0
Repatriated,3/7/2020,0
Repatriated,4/7/2020,0
Repatriated,5/7/2020,0
Repatriated,6/7/2020,0
Repatriated,7/7/2020,0
Repatriated,8/7/2020,0
Repatriated,9/7/2020,0
Repatriated,10/7/2020,0
Repatriated,11/7/2020,0
Repatriated,12/7/2020,0
Repatriated,13-07-2020,0
Repatriated,14-07-2020,0
Repatriated,15-07-2020,0
Repatriated,16-07-2020,0
Repatriated,17-07-2020,0
Repatriated,18-07-2020,0
Repatriated,19-07-2020,0
Repatriated,20-07-2020,0
Repatriated,21-07-2020,0
Repatriated,22-07-2020,0
Repatriated,23-07-2020,0
Repatriated,24-07-2020,0
Repatriated,25-07-2020,0
Repatriated,26-07-2020,0
Repatriated,27-07-2020,0
Repatriated,28-07-2020,0
Repatriated,29-07-2020,0
Repatriated,30-07-2020,0
Repatriated,31-07-2020,0
Repatriated,1/8/2020,0
Repatriated,2/8/2020,0
Repatriated,3/8/2020,0
Repatriated,4/8/2020,0
Repatriated,5/8/2020,0
Repatriated,6/8/2020,0
Repatriated,7/8/2020,0
Repatriated,8/8/2020,0
Repatriated,9/8/2020,0
Repatriated,10/8/2020,0
Repatriated,11/8/2020,0
Repatriated,12/8/2020,0
Repatriated,13-08-2020,0
Repatriated,14-08-2020,0
Repatriated,15-08-2020,0
Repatriated,16-08-2020,0
Repatriated,17-08-2020,0
Repatriated,18-08-2020,0
Repatriated,19-08-2020,0
Repatriated,20-08-2020,0
Repatriated,21-08-2020,0
Repatriated,22-08-2020,0
Repatriated,23-08-2020,0
Repatriated,24-08-2020,0
Repatriated,25-08-2020,0
Repatriated,26-08-2020,0
Repatriated,27-08-2020,0
Repatriated,28-08-2020,0
Repatriated,29-08-2020,0
Repatriated,30-08-2020,0
Repatriated,31-08-2020,0
Repatriated,1/9/2020,0
Repatriated,2/9/2020,0
Repatriated,3/9/2020,0
Repatriated,4/9/2020,0
Repatriated,5/9/2020,0
Repatriated,6/9/2020,0
Repatriated,7/9/2020,0
Repatriated,8/9/2020,0
Repatriated,9/9/2020,0
Repatriated,10/9/2020,0
Repatriated,11/9/2020,0
Repatriated,12/9/2020,0
Repatriated,13-09-2020,0
Repatriated,14-09-2020,0
Repatriated,15-09-2020,0
Repatriated,16-09-2020,0
Repatriated,17-09-2020,0
Repatriated,18-09-2020,0
Repatriated,19-09-2020,0
Repatriated,20-09-2020,0
Repatriated,21-09-2020,0
Repatriated,22-09-2020,0
Repatriated,23-09-2020,0
Repatriated,24-09-2020,0
Repatriated,25-09-2020,0
Repatriated,26-09-2020,0
Repatriated,27-09-2020,0
Repatriated,28-09-2020,0
Repatriated,29-09-2020,0
Repatriated,30-09-2020,0
Repatriated,1/10/2020,0
Repatriated,2/10/2020,0
Repatriated,3/10/2020,0
Repatriated,4/10/2020,0
Repatriated,5/10/2020,0
Repatriated,6/10/2020,0
Repatriated,7/10/2020,0
Repatriated,8/10/2020,0
Repatriated,9/10/2020,0
Repatriated,10/10/2020,0
Repatriated,11/10/2020,0
Repatriated,12/10/2020,0
Repatriated,13-10-2020,0
Repatriated,14-10-2020,0
Repatriated,15-10-2020,0
Repatriated,16-10-2020,0
Repatriated,17-10-2020,0
Repatriated,18-10-2020,0
Repatriated,19-10-2020,0
Repatriated,20-10-2020,0
Repatriated,21-10-2020,0
Repatriated,22-10-2020,0
Repatriated,23-10-2020,0
Repatriated,24-10-2020,0
Repatriated,25-10-2020,0
Repatriated,26-10-2020,0
Repatriated,27-10-2020,0
Repatriated,28-10-2020,0
Repatriated,29-10-2020,0
Repatriated,30-10-2020,0
Repatriated,31-10-2020,0
Repatriated,1/11/2020,0
Repatriated,2/11/2020,0
Repatriated,3/11/2020,0
Repatriated,4/11/2020,0
Repatriated,5/11/2020,0
Repatriated,6/11/2020,0
Repatriated,7/11/2020,0
Repatriated,8/11/2020,0
Repatriated,9/11/2020,0
Repatriated,10/11/2020,0
Repatriated,11/11/2020,0
Repatriated,12/11/2020,0
Repatriated,13-11-2020,0
Repatriated,14-11-2020,0
Repatriated,15-11-2020,0
Repatriated,16-11-2020,0
Repatriated,17-11-2020,0
Repatriated,18-11-2020,0
Repatriated,19-11-2020,0
Repatriated,20-11-2020,0
Repatriated,21-11-2020,0
Repatriated,22-11-2020,0
Repatriated,23-11-2020,0
Repatriated,24-11-2020,0
Repatriated,25-11-2020,0
Repatriated,26-11-2020,0
Repatriated,27-11-2020,0
Repatriated,28-11-2020,0
Repatriated,29-11-2020,0
Repatriated,30-11-2020,0
Repatriated,1/12/2020,0
Repatriated,2/12/2020,0
Repatriated,3/12/2020,0
Repatriated,4/12/2020,0
Repatriated,5/12/2020,0
Repatriated,6/12/2020,0
Repatriated,7/12/2020,0
Repatriated,8/12/2020,0
Repatriated,9/12/2020,0
Repatriated,10/12/2020,0
Repatriated,11/12/2020,0
Repatriated,12/12/2020,0
Repatriated,13-12-2020,0
Repatriated,14-12-2020,0
Repatriated,15-12-2020,0
Repatriated,16-12-2020,0
Repatriated,17-12-2020,0
Repatriated,18-12-2020,0
Repatriated,19-12-2020,0
Repatriated,20-12-2020,0
Repatriated,21-12-2020,0
Repatriated,22-12-2020,0
Repatriated,23-12-2020,0
Repatriated,24-12-2020,0
Repatriated,25-12-2020,0
Repatriated,26-12-2020,0
Repatriated,27-12-2020,0
Repatriated,28-12-2020,0
Repatriated,29-12-2020,0
Repatriated,30-12-2020,0
Repatriated,31-12-2020,0
Repatriated,1/1/2021,0
Repatriated,2/1/2021,0
Repatriated,3/1/2021,0
Repatriated,4/1/2021,0
Repatriated,5/1/2021,0
Repatriated,6/1/2021,0
Repatriated,7/1/2021,0
Repatriated,8/1/2021,0
Repatriated,9/1/2021,0
Repatriated,10/1/2021,0
Repatriated,11/1/2021,0
Repatriated,12/1/2021,0
Repatriated,13-01-2021,0
Repatriated,14-01-2021,0
Repatriated,15-01-2021,0
Repatriated,16-01-2021,0
Repatriated,17-01-2021,0
Repatriated,18-01-2021,0
Repatriated,19-01-2021,0
Repatriated,20-01-2021,0
Repatriated,21-01-2021,0
Repatriated,22-01-2021,0
Repatriated,23-01-2021,0
Repatriated,24-01-2021,0
Repatriated,25-01-2021,0
Repatriated,26-01-2021,0
Repatriated,27-01-2021,0
Repatriated,28-01-2021,0
Repatriated,29-01-2021,0
Repatriated,30-01-2021,0
Repatriated,31-01-2021,0
Repatriated,1/2/2021,0
Repatriated,2/2/2021,0
Repatriated,3/2/2021,0
Repatriated,4/2/2021,0
Repatriated,5/2/2021,0
Repatriated,6/2/2021,0
Repatriated,7/2/2021,0
Repatriated,8/2/2021,0
Repatriated,9/2/2021,0
Repatriated,10/2/2021,0
Repatriated,11/2/2021,0
Repatriated,12/2/2021,0
Repatriated,13-02-2021,0
Repatriated,14-02-2021,0
Repatriated,15-02-2021,0
Repatriated,16-02-2021,0
Repatriated,17-02-2021,0
Repatriated,18-02-2021,0
Repatriated,19-02-2021,0
Repatriated,20-02-2021,0
Repatriated,21-02-2021,0
Repatriated,22-02-2021,0
Repatriated,23-02-2021,0
Repatriated,24-02-2021,0
Repatriated,25-02-2021,0
Repatriated,26-02-2021,0
Repatriated,27-02-2021,0
Repatriated,28-02-2021,0
Repatriated,1/3/2021,0
Repatriated,2/3/2021,0
Repatriated,3/3/2021,0
Repatriated,4/3/2021,0
Repatriated,5/3/2021,0
Repatriated,6/3/2021,0
Repatriated,7/3/2021,0
Repatriated,8/3/2021,0
Repatriated,9/3/2021,0
Repatriated,10/3/2021,0
Repatriated,11/3/2021,0
Repatriated,12/3/2021,0
Repatriated,13-03-2021,0
Repatriated,14-03-2021,0
Repatriated,15-03-2021,0
Repatriated,16-03-2021,0
Repatriated,17-03-2021,0
Repatriated,18-03-2021,0
Repatriated,19-03-2021,0
Repatriated,20-03-2021,0
Repatriated,21-03-2021,0
Repatriated,22-03-2021,0
Repatriated,23-03-2021,0
Repatriated,24-03-2021,0
Repatriated,25-03-2021,0
Repatriated,26-03-2021,0
Repatriated,27-03-2021,0
Repatriated,28-03-2021,0
Repatriated,29-03-2021,0
Repatriated,30-03-2021,0
Repatriated,31-03-2021,0
Repatriated,1/4/2021,0
Repatriated,2/4/2021,0
Repatriated,3/4/2021,0
Repatriated,4/4/2021,0
Repatriated,5/4/2021,0
Repatriated,6/4/2021,0
Repatriated,7/4/2021,0
Repatriated,8/4/2021,0
Repatriated,9/4/2021,0
Repatriated,10/4/2021,0
Repatriated,11/4/2021,0
Repatriated,12/4/2021,0
Repatriated,13-04-2021,0
Repatriated,14-04-2021,0
Repatriated,15-04-2021,0
Repatriated,16-04-2021,0
Repatriated,17-04-2021,0
Repatriated,18-04-2021,0
Repatriated,19-04-2021,0
Repatriated,20-04-2021,0
Repatriated,21-04-2021,0
Repatriated,22-04-2021,0
Repatriated,23-04-2021,0
Repatriated,24-04-2021,0
Repatriated,25-04-2021,0
Repatriated,26-04-2021,0
Repatriated,27-04-2021,0
Repatriated,28-04-2021,0
Repatriated,29-04-2021,0
Repatriated,30-04-2021,0
Repatriated,1/5/2021,0
Repatriated,2/5/2021,0
Repatriated,3/5/2021,0
Repatriated,4/5/2021,0
Repatriated,5/5/2021,0
Repatriated,6/5/2021,0
Repatriated,7/5/2021,0
Repatriated,8/5/2021,0
Repatriated,9/5/2021,0
Repatriated,10/5/2021,0
Repatriated,11/5/2021,0
Repatriated,12/5/2021,0
Repatriated,13-05-2021,0
Repatriated,14-05-2021,0
Repatriated,15-05-2021,0
Repatriated,16-05-2021,0
Repatriated,17-05-2021,0
Repatriated,18-05-2021,0
Repatriated,19-05-2021,0
Repatriated,20-05-2021,0
Repatriated,21-05-2021,0
Repatriated,22-05-2021,0
Repatriated,23-05-2021,0
Repatriated,24-05-2021,0
Repatriated,25-05-2021,0
Repatriated,26-05-2021,0
Repatriated,27-05-2021,0
Repatriated,28-05-2021,0
Repatriated,29-05-2021,0
Repatriated,30-05-2021,0
Repatriated,31-05-2021,0
Repatriated,1/6/2021,0
Repatriated,2/6/2021,0
Repatriated,3/6/2021,0
Repatriated,4/6/2021,0
Repatriated,5/6/2021,0
Repatriated,6/6/2021,0
Repatriated,7/6/2021,0
Repatriated,8/6/2021,0
Repatriated,9/6/2021,0
Repatriated,10/6/2021,0
Repatriated,11/6/2021,0
Repatriated,12/6/2021,0
Repatriated,13-06-2021,0
Repatriated,14-06-2021,0
Repatriated,15-06-2021,0
Repatriated,16-06-2021,0
Repatriated,17-06-2021,0
Repatriated,18-06-2021,0
Repatriated,19-06-2021,0
Repatriated,20-06-2021,0
Repatriated,21-06-2021,0
Repatriated,22-06-2021,0
Repatriated,23-06-2021,0
Repatriated,24-06-2021,0
Repatriated,25-06-2021,0
Repatriated,26-06-2021,0
Repatriated,27-06-2021,0
Repatriated,28-06-2021,0
Repatriated,29-06-2021,0
Repatriated,30-06-2021,0
Repatriated,1/7/2021,0
Repatriated,2/7/2021,0
Repatriated,3/7/2021,0
Repatriated,4/7/2021,0
Repatriated,5/7/2021,0
Repatriated,6/7/2021,0
Repatriated,7/7/2021,0
Repatriated,8/7/2021,0
Repatriated,9/7/2021,0
Repatriated,10/7/2021,0
Repatriated,11/7/2021,0
Repatriated,12/7/2021,0
Repatriated,13-07-2021,0
Repatriated,14-07-2021,0
Repatriated,15-07-2021,0
Repatriated,16-07-2021,0
Repatriated,17-07-2021,0
Repatriated,18-07-2021,0
Repatriated,19-07-2021,0
Repatriated,20-07-2021,0
Repatriated,21-07-2021,0
Repatriated,22-07-2021,0
Repatriated,23-07-2021,0
Repatriated,24-07-2021,0
Repatriated,25-07-2021,0
Repatriated,26-07-2021,0
Repatriated,27-07-2021,0
Repatriated,28-07-2021,0
Repatriated,29-07-2021,0
Repatriated,30-07-2021,0
Repatriated,31-07-2021,0
Repatriated,1/8/2021,0
Repatriated,2/8/2021,0
Repatriated,3/8/2021,0
Repatriated,4/8/2021,0
Repatriated,5/8/2021,0
Repatriated,6/8/2021,0
Repatriated,7/8/2021,0
Repatriated,8/8/2021,0
Repatriated,9/8/2021,0
Repatriated,10/8/2021,0
Repatriated,11/8/2021,0
Repatriated,12/8/2021,0
Repatriated,13-08-2021,0
Repatriated,14-08-2021,0
Repatriated,15-08-2021,0
Repatriated,16-08-2021,0
Repatriated,17-08-2021,0
Repatriated,18-08-2021,0
Repatriated,19-08-2021,0
Repatriated,20-08-2021,0
Repatriated,21-08-2021,0
Repatriated,22-08-2021,0
Repatriated,23-08-2021,0
Repatriated,24-08-2021,0
Repatriated,25-08-2021,0
Repatriated,26-08-2021,0
Repatriated,27-08-2021,0
Repatriated,28-08-2021,0
Repatriated,29-08-2021,0
Repatriated,30-08-2021,0
Repatriated,31-08-2021,0
Repatriated,1/9/2021,0
Repatriated,2/9/2021,0
Repatriated,3/9/2021,0
Repatriated,4/9/2021,0
Repatriated,5/9/2021,0
Repatriated,6/9/2021,0
Repatriated,7/9/2021,0
Repatriated,8/9/2021,0
Repatriated,9/9/2021,0
Repatriated,10/9/2021,0
Repatriated,11/9/2021,0
Repatriated,12/9/2021,0
Repatriated,13-09-2021,0
Repatriated,14-09-2021,0
Repatriated,15-09-2021,0
Repatriated,16-09-2021,0
Repatriated,17-09-2021,0
Repatriated,18-09-2021,0
Repatriated,19-09-2021,0
Repatriated,20-09-2021,0
Repatriated,21-09-2021,0
Repatriated,22-09-2021,0
Repatriated,23-09-2021,0
Repatriated,24-09-2021,0
Repatriated,25-09-2021,0
Repatriated,26-09-2021,0
Repatriated,27-09-2021,0
Repatriated,28-09-2021,0
Repatriated,29-09-2021,0
Repatriated,30-09-2021,0
Repatriated,1/10/2021,0
Repatriated,2/10/2021,0
Repatriated,3/10/2021,0
Repatriated,4/10/2021,0
Repatriated,5/10/2021,0
Repatriated,6/10/2021,0
Repatriated,7/10/2021,0
Repatriated,8/10/2021,0
Repatriated,9/10/2021,0
Repatriated,10/10/2021,0
Repatriated,11/10/2021,0
Repatriated,12/10/2021,0
Repatriated,13-10-2021,0
Repatriated,14-10-2021,0
Repatriated,15-10-2021,0
Repatriated,16-10-2021,0
Repatriated,17-10-2021,0
Repatriated,18-10-2021,0
Repatriated,19-10-2021,0
Repatriated,20-10-2021,0
Repatriated,21-10-2021,0
Repatriated,22-10-2021,0
Repatriated,23-10-2021,0
Repatriated,24-10-2021,0
Repatriated,25-10-2021,0
Repatriated,26-10-2021,0
Repatriated,27-10-2021,0
Repatriated,28-10-2021,0
Repatriated,29-10-2021,0
Repatriated,30-10-2021,0
Repatriated,31-10-2021,0
Repatriated,1/11/2021,0
Repatriated,2/11/2021,0
Repatriated,3/11/2021,0
Repatriated,4/11/2021,0
Repatriated,5/11/2021,0
Repatriated,6/11/2021,0
Repatriated,7/11/2021,0
Repatriated,8/11/2021,0
Repatriated,9/11/2021,0
Repatriated,10/11/2021,0
Repatriated,11/11/2021,0
Repatriated,12/11/2021,0
Repatriated,13-11-2021,0
Repatriated,14-11-2021,0
Repatriated,15-11-2021,0
Repatriated,16-11-2021,0
Repatriated,17-11-2021,0
Repatriated,18-11-2021,0
Repatriated,19-11-2021,0
Repatriated,20-11-2021,0
Repatriated,21-11-2021,0
Repatriated,22-11-2021,0
Repatriated,23-11-2021,0
Repatriated,24-11-2021,0
Repatriated,25-11-2021,0
Repatriated,26-11-2021,0
Repatriated,27-11-2021,0
Repatriated,28-11-2021,0
Repatriated,29-11-2021,0
Repatriated,30-11-2021,0
Repatriated,1/12/2021,0
Repatriated,2/12/2021,0
Repatriated,3/12/2021,0
Repatriated,4/12/2021,0
Repatriated,5/12/2021,0
Repatriated,6/12/2021,0
Repatriated,7/12/2021,0
Repatriated,8/12/2021,0
Repatriated,9/12/2021,0
Repatriated,10/12/2021,0
Repatriated,11/12/2021,0
Repatriated,12/12/2021,0
Repatriated,13-12-2021,0
Repatriated,14-12-2021,0
Repatriated,15-12-2021,0
Repatriated,16-12-2021,0
Repatriated,17-12-2021,0
Repatriated,18-12-2021,0
Repatriated,19-12-2021,0
Repatriated,20-12-2021,0
Repatriated,21-12-2021,0
Repatriated,22-12-2021,0
Repatriated,23-12-2021,0
Repatriated,24-12-2021,0
Repatriated,25-12-2021,0
Repatriated,26-12-2021,0
Repatriated,27-12-2021,0
Repatriated,28-12-2021,0
Repatriated,29-12-2021,0
Repatriated,30-12-2021,0
Repatriated,31-12-2021,0
Repatriated,1/1/2022,0
Repatriated,2/1/2022,0
Repatriated,3/1/2022,0
Repatriated,4/1/2022,0
Repatriated,5/1/2022,0
Repatriated,6/1/2022,0
Repatriated,7/1/2022,0
Repatriated,8/1/2022,0
Repatriated,9/1/2022,0
Repatriated,10/1/2022,0
Repatriated,11/1/2022,0
Repatriated,12/1/2022,0
Repatriated,13-01-2022,0
Repatriated,14-01-2022,0
Repatriated,15-01-2022,0
Repatriated,16-01-2022,0
Repatriated,17-01-2022,0
Repatriated,18-01-2022,0
Repatriated,19-01-2022,0
Repatriated,20-01-2022,0
Repatriated,21-01-2022,0
Repatriated,22-01-2022,0
Repatriated,23-01-2022,0
Repatriated,24-01-2022,0
Repatriated,25-01-2022,0
Repatriated,26-01-2022,0
Repatriated,27-01-2022,0
Repatriated,28-01-2022,0
Repatriated,29-01-2022,0
Repatriated,30-01-2022,0
Repatriated,31-01-2022,0
Repatriated,1/2/2022,0
Repatriated,2/2/2022,0
Repatriated,3/2/2022,0
Repatriated,4/2/2022,0
Repatriated,5/2/2022,0
Repatriated,6/2/2022,0
Repatriated,7/2/2022,0
Repatriated,8/2/2022,0
Repatriated,9/2/2022,0
Repatriated,10/2/2022,0
Repatriated,11/2/2022,0
Repatriated,12/2/2022,0
Repatriated,13-02-2022,0
Repatriated,14-02-2022,0
Repatriated,15-02-2022,0
Repatriated,16-02-2022,0
Repatriated,17-02-2022,0
Repatriated,18-02-2022,0
Repatriated,19-02-2022,0
Repatriated,20-02-2022,0
Repatriated,21-02-2022,0
Repatriated,22-02-2022,0
Repatriated,23-02-2022,0
Repatriated,24-02-2022,0
Repatriated,25-02-2022,0
Repatriated,26-02-2022,0
Repatriated,27-02-2022,0
Repatriated,28-02-2022,0
Repatriated,1/3/2022,0
Repatriated,2/3/2022,0
Repatriated,3/3/2022,0
Repatriated,4/3/2022,0
Repatriated,5/3/2022,0
Repatriated,6/3/2022,0
Repatriated,7/3/2022,0
Repatriated,8/3/2022,0
Repatriated,9/3/2022,0
Repatriated,10/3/2022,0
Repatriated,11/3/2022,0
Repatriated,12/3/2022,0
Repatriated,13-03-2022,0
Repatriated,14-03-2022,0
Saskatchewan,12/2/2020,0
Saskatchewan,13-02-2020,0
Saskatchewan,14-02-2020,0
Saskatchewan,15-02-2020,0
Saskatchewan,16-02-2020,0
Saskatchewan,17-02-2020,0
Saskatchewan,18-02-2020,0
Saskatchewan,19-02-2020,0
Saskatchewan,20-02-2020,0
Saskatchewan,21-02-2020,0
Saskatchewan,22-02-2020,0
Saskatchewan,23-02-2020,0
Saskatchewan,24-02-2020,0
Saskatchewan,25-02-2020,0
Saskatchewan,26-02-2020,0
Saskatchewan,27-02-2020,0
Saskatchewan,28-02-2020,0
Saskatchewan,29-02-2020,0
Saskatchewan,1/3/2020,0
Saskatchewan,2/3/2020,0
Saskatchewan,3/3/2020,0
Saskatchewan,4/3/2020,0
Saskatchewan,5/3/2020,0
Saskatchewan,6/3/2020,0
Saskatchewan,7/3/2020,0
Saskatchewan,8/3/2020,0
Saskatchewan,9/3/2020,0
Saskatchewan,10/3/2020,0
Saskatchewan,11/3/2020,0
Saskatchewan,12/3/2020,0
Saskatchewan,13-03-2020,0
Saskatchewan,14-03-2020,0
Saskatchewan,15-03-2020,0
Saskatchewan,16-03-2020,0
Saskatchewan,17-03-2020,0
Saskatchewan,18-03-2020,0
Saskatchewan,19-03-2020,0
Saskatchewan,20-03-2020,0
Saskatchewan,21-03-2020,0
Saskatchewan,22-03-2020,0
Saskatchewan,23-03-2020,0
Saskatchewan,24-03-2020,0
Saskatchewan,25-03-2020,0
Saskatchewan,26-03-2020,3
Saskatchewan,27-03-2020,0
Saskatchewan,28-03-2020,1
Saskatchewan,29-03-2020,4
Saskatchewan,30-03-2020,6
Saskatchewan,31-03-2020,7
Saskatchewan,1/4/2020,9
Saskatchewan,2/4/2020,6
Saskatchewan,3/4/2020,12
Saskatchewan,4/4/2020,7
Saskatchewan,5/4/2020,12
